job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,salary_raw,salary_disclosed,skills_required,job_description,posted_date_raw,work_mode,company_size_bucket,job_url,data_source,scraped_at,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,skills_list,primary_city,is_multi_city,posted_date
46,Walk-in || Data Scientist,Tata Consultancy Services,3.3,Bengaluru,Bangalore,Data Scientist,13 Jun,Not Disclosed,False,"Natural Language Processing, Python, Tensorflow, Cloud, Numpy, Data, Processing, Languages",Preferred candidate profile . Experience: 6-12 years,13 Jun,On-site,Large (1000+),https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-bengaluru-6-to-11-years-040626015793,naukri.com,2025-06-10,,,,"['Natural Language Processing', 'Python', 'Tensorflow', 'Cloud', 'Numpy', 'Data', 'Processing', 'Languages']",Bengaluru,False,
47,Data Scientist ( Gaming Industry Experince is Mandatory ),Popreach Technologies,4.9,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,Not Disclosed,False,"Statistical modeling, Campaign management, data science, Diversity and Inclusion, Performance analysis, Gaming, IPS, Analytics",Key Responsibilities Campaign Forecasting: Predict campaign-level profitability from e...,4 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-gaming-industry-experince-is-mandatory-popreach-technologies-bengaluru-3-to-8-years-050626501656,naukri.com,2025-06-10,,,,"['Statistical Modeling', 'Campaign Management', 'Data Science', 'Diversity And Inclusion', 'Performance Analysis', 'Gaming', 'IPS', 'Analytics']",Bengaluru,False,2025-06-06
48,GenAI - Data Scientist,EXL,3.6,"Gurugram, Bengaluru",Bangalore,Data Scientist,7-10 Yrs,25-40 Lacs PA,True,"Natural Language Processing, Chatbot, LLM, Retrieval Augmented Generation, AWS, langchain, Chatbot Development, Machine Learning",Qualifications: Bachelors in Technology / Masters in Data Science/ Masters in Mathemati...,5 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-genai-data-scientist-exl-gurugram-bengaluru-7-to-10-years-050626000098,naukri.com,2025-06-10,25.0,40.0,32.5,"['Natural Language Processing', 'Chatbot', 'LLM', 'Retrieval Augmented Generation', 'AWS', 'Langchain', 'Chatbot Development', 'Machine Learning']",Gurugram,True,2025-06-05
49,Walk-in || Data Scientist(6+ yrs exp candidates only),Tata Consultancy Services,3.3,Bengaluru,Bangalore,Data Scientist,13 Jun,Not Disclosed,False,"Data Science, Machine Learning, Python, Machine, Science, Data, Exp",Tcs Hiring!! Tcs is having walkin drive At TCS Banglore Location on 13 june 2026exp req...,13 Jun,On-site,Large (1000+),https://www.naukri.com/job-listings-data-scientist-6-yrs-exp-candidates-only-tata-consultancy-services-bengaluru-6-to-11-years-040626010114,naukri.com,2025-06-10,,,,"['Data Science', 'Machine Learning', 'Python', 'Machine', 'Science', 'Data', 'Exp']",Bengaluru,False,
50,Snowflake AI/ML Engineer / Data Scientist,sharpheads,3.6,"Hybrid - Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,4-9 Yrs,Not Disclosed,False,"Snowflake, Cortex, Machine Learning, Python, SQL, Data, Artificial Intelligence, Ml",Immediate Joiners Preferred !! . Key Skills Required: . - Strong experience in Snowfla...,4 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-snowflake-ai-ml-engineer-data-scientist-sharpheads-technologies-hyderabad-pune-bengaluru-4-to-9-years-050626013411,naukri.com,2025-06-10,,,,"['Snowflake', 'Cortex', 'Machine Learning', 'Python', 'SQL', 'Data', 'Artificial Intelligence', 'ML']",Hyderabad,True,2025-06-06
51,Data Scientist,Careernet,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,10-20 Yrs,Not Disclosed,False,"Data Science, Ncr, Ccn, Artificial Intelligence, Machine Learning, Machine, Science, Data","Familiarity with deep learning techniques such as CNNs, RNNs, autoencoders, embeddings,...",5 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-careernet-bengaluru-10-to-20-years-040626018097,naukri.com,2025-06-10,,,,"['Data Science', 'Ncr', 'Ccn', 'Artificial Intelligence', 'Machine Learning', 'Machine', 'Science', 'Data']",Bengaluru,False,2025-06-05
52,Data Scientist,Ascendion Engineering,3.6,"Hybrid - Pune, Chennai, Bengaluru",Bangalore,Data Scientist,3-6 Yrs,Not Disclosed,False,"Data Science, GCP, Vertex Ai, Bigquery, Python, US Pharma, Langchain, Langgraph",We are looking for a talented and motivated Data Scientist with 36 years of relevant ex...,6 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-ascendion-engineering-pune-chennai-bengaluru-3-to-6-years-300426016620,naukri.com,2025-06-10,,,,"['Data Science', 'GCP', 'Vertex Ai', 'Bigquery', 'Python', 'Us Pharma', 'Langchain', 'Langgraph']",Pune,True,2025-06-04
53,Data Scientist-Gen AI,Leading IT Service and Consulting Organization,3.6,"Hybrid - Pune, Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,Not Disclosed,False,"Artificial Intelligence, Machine Learning, Deep Learning, Generative Artificial Intelligence, Python, Tensorflow, Natural Language Processing, Scikit-Learn",Preferred Qualifications: . Extensive experience in AI and ML with a strong foundation ...,1 week ago,Hybrid,Large (1000+),https://www.naukri.com/job-listings-data-scientist-gen-ai-anlage-infotech-pune-chennai-bengaluru-5-to-10-years-030626010224,naukri.com,2025-06-10,,,,"['Artificial Intelligence', 'Machine Learning', 'Deep Learning', 'Generative Artificial Intelligence', 'Python', 'Tensorflow', 'Natural Language Processing', 'Scikit-Learn']",Pune,True,2025-06-03
54,Data Scientist,Calsoft,2.8,Bengaluru,Bangalore,Data Scientist,5-9 Yrs,Not Disclosed,False,"Agentic Ai, RAG, Python, Model Context Protocol, Genrative Ai, Natural Language Processing, LLM, Retrieval Augmented Generation","Ensure deployment, monitoring, and maintenance of AI models in production Required Expe...",2 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-calsoft-bengaluru-5-to-9-years-290526008363,naukri.com,2025-06-10,,,,"['Agentic Ai', 'RAG', 'Python', 'Model Context Protocol', 'Genrative Ai', 'Natural Language Processing', 'LLM', 'Retrieval Augmented Generation']",Bengaluru,False,2025-06-08
55,Data Scientist,Ujjivan Small Finance Bank,4.0,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,6-12 Lacs PA,True,"Fraud Analytics, Transaction Monitoring, Fraud Prevention, Fraud Analysis, Credit Card Fraud, Fraud Detection, Analytics, Cards","Job Requirements : . 3-6 years of experience in fraud analytics, fraud analysis, or a r...",5 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-ujjivan-small-finance-bank-bengaluru-3-to-6-years-040626013475,naukri.com,2025-06-10,6.0,12.0,9.0,"['Fraud Analytics', 'Transaction Monitoring', 'Fraud Prevention', 'Fraud Analysis', 'Credit Card Fraud', 'Fraud Detection', 'Analytics', 'Cards']",Bengaluru,False,2025-06-05
56,Data Scientist,Tata Consultancy Services,3.3,"Chennai, Bengaluru, Mumbai (All Areas)",Bangalore,Data Scientist,5-10 Yrs,Not Disclosed,False,"Data Science, Generative Ai, Typescript, Aiml, Microservices, DeepEval, Python, Data","Ensure models are interpretable and explainable where required, providing transparency ...",1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-chennai-bengaluru-mumbai-all-areas-5-to-10-years-310526002811,naukri.com,2025-06-10,,,,"['Data Science', 'Generative Ai', 'Typescript', 'Aiml', 'Microservices', 'Deepeval', 'Python', 'Data']",Chennai,True,2025-06-03
57,Data Scientist /AI ML Engineer,Globallogic,3.5,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,Not Disclosed,False,"hive, fundamentals, cursor, algorithms, data warehousing, data pipeline, artificial intelligence, sql",Description: We are looking for a hands-on Data & AI Engineer with 5-8 years of experie...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-ai-ml-engineer-globallogic-bengaluru-5-to-10-years-020626016711,naukri.com,2025-06-10,,,,"['Hive', 'Fundamentals', 'Cursor', 'Algorithms', 'Data Warehousing', 'Data Pipeline', 'Artificial Intelligence', 'SQL']",Bengaluru,False,2025-06-03
58,Data Scientist - 23 Feb (Sat)-Weekend Virtual Interview - Pan India,Tata Consultancy Services,3.3,"India, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,6 Yrs,Not Disclosed,False,"Data Science, Python, SQL, Machine Learning, Science, Interviewing, SAT, Machine","Job descriptionRoles and ResponsibilitiesDesign, develop, and deploy data science mode...",1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-data-scientist-23-feb-sat-weekend-virtual-interview-pan-india-tata-consultancy-services-bengaluru-delhi-ncr-india-6-to-6-years-210526004106,naukri.com,2025-06-10,,,,"['Data Science', 'Python', 'SQL', 'Machine Learning', 'Science', 'Interviewing', 'SAT', 'Machine']",India,True,2025-06-03
59,Data Scientist,Clickpost,2.1,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,Not Disclosed,False,"algorithms, python, data analysis, sas, natural language processing, mathematics, bi, power bi",Experience with data visualization tools like Tableau or Power BI.,4 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-clickpost-bengaluru-4-to-6-years-050626500145,naukri.com,2025-06-10,,,,"['Algorithms', 'Python', 'Data Analysis', 'Sas', 'Natural Language Processing', 'Mathematics', 'BI', 'Power Bi']",Bengaluru,False,2025-06-06
60,Data Scientist,Novulis,3.7,Hybrid - Bengaluru,Bangalore,Data Scientist,10-20 Yrs,Not Disclosed,False,"Time Series Analysis, Machine Learning, Python, Retail, Lstm, Arima, Time Series, Demand Forecasting",Job Description: We are seeking a highly skilled Data Scientist to join an innovative t...,5 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-novulis-bengaluru-10-to-20-years-040626012066,naukri.com,2025-06-10,,,,"['Time Series Analysis', 'Machine Learning', 'Python', 'Retail', 'Lstm', 'Arima', 'Time Series', 'Demand Forecasting']",Bengaluru,False,2025-06-05
61,Data Scientist,Affine Analytics,3.3,Hybrid - Bengaluru,Bangalore,Data Scientist,5-10 Yrs,15-27.5 Lacs PA,True,"Agentic Ai, RAG, Retrieval Augmented Generation, Python, Generation, Artificial Intelligence, Data",Experience with advanced statistics and Machine Learning algorithms is a plus The candi...,1 week ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-affine-analytics-bengaluru-5-to-10-years-030626010711,naukri.com,2025-06-10,15.0,27.5,21.25,"['Agentic Ai', 'RAG', 'Retrieval Augmented Generation', 'Python', 'Generation', 'Artificial Intelligence', 'Data']",Bengaluru,False,2025-06-03
62,Data Scientist Rag,Affine Analytics,3.3,Hybrid - Bengaluru,Bangalore,Data Scientist,3-8 Yrs,15-25 Lacs PA,True,"Agentic Ai, Rag, Retrieval Augmented Generation, Machine Learning, Python, Generation, Machine, Data",Experience with advanced statistics and Machine Learning algorithms is a plus The candi...,3 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-rag-affine-analytics-bengaluru-3-to-8-years-060626010535,naukri.com,2025-06-10,15.0,25.0,20.0,"['Agentic Ai', 'Rag', 'Retrieval Augmented Generation', 'Machine Learning', 'Python', 'Generation', 'Machine', 'Data']",Bengaluru,False,2025-06-07
63,Data Scientist (Non-Gaming),Popreach Technologies,4.9,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,Not Disclosed,False,"advanced analytics, Statistical modeling, Prototype, pricing analysis, Diversity and Inclusion, Quantitative Analyst, Gaming, Forecasting","5+ years of experience in a quantitative role (Data Scientist, Quantitative Analyst, or...",4 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-non-gaming-popreach-technologies-bengaluru-5-to-10-years-050626501911,naukri.com,2025-06-10,,,,"['Advanced Analytics', 'Statistical Modeling', 'Prototype', 'Pricing Analysis', 'Diversity And Inclusion', 'Quantitative Analyst', 'Gaming', 'Forecasting']",Bengaluru,False,2025-06-06
64,Data Scientist,Premium,3.6,Bengaluru,Bangalore,Data Scientist,7-10 Yrs,Not Disclosed,False,"Data Science, Gen Ai, Azure, Chatbot, GenAI, Generative AI, LLM, Machine Learning","Role & responsibilities Data Scientist, LLM, Gen AI, AzureBangalore location",6 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-bengaluru-7-to-10-years-030626014075,naukri.com,2025-06-10,,,,"['Data Science', 'Gen Ai', 'Azure', 'Chatbot', 'Genai', 'Generative Ai', 'LLM', 'Machine Learning']",Bengaluru,False,2025-06-04
65,Data Scientist with GenAI,Affine Analytics,3.3,Hybrid - Bengaluru,Bangalore,Data Scientist,3-5 Yrs,Not Disclosed,False,"Data Science, Agentic Ai, Retrieval Augmented Generation, Python, Generative Ai, Machine Learning, Generation, Machine",He / she should be able to deliver results according to project schedules while maintai...,5 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-with-genai-affine-analytics-bengaluru-3-to-5-years-040626034944,naukri.com,2025-06-10,,,,"['Data Science', 'Agentic Ai', 'Retrieval Augmented Generation', 'Python', 'Generative Ai', 'Machine Learning', 'Generation', 'Machine']",Bengaluru,False,2025-06-05
66,Data Scientist,Ascendion Engineering,3.6,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,3-6 Yrs,Not Disclosed,False,"Vertex Ai, Bigquery, Data Science, OOPS, Neural Networks, Aiml, Deep Learning, Python",Required Skills Note: Immediate Joiners preferred. Role Overview . We are looking for ...,5 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-ascendion-engineering-hyderabad-chennai-bengaluru-3-to-6-years-050626006150,naukri.com,2025-06-10,,,,"['Vertex Ai', 'Bigquery', 'Data Science', 'OOPS', 'Neural Networks', 'Aiml', 'Deep Learning', 'Python']",Hyderabad,True,2025-06-05
67,Data Scientist (With Databricks),Diggibyte Technologies,3.4,"Ahmedabad, Chennai, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,Not Disclosed,False,"Predictive Modeling, Generative Ai, Data Bricks, Artificial Intelligence, Natural Language Processing, Statistical Modeling, Data Analytics, Machine Learning","Strong experience with GitHub and Azure DevOps is required for source control, CI / CD,...",5 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-with-databricks-diggibyte-technologies-ahmedabad-chennai-bengaluru-3-to-8-years-040626033618,naukri.com,2025-06-10,,,,"['Predictive Modeling', 'Generative Ai', 'Data Bricks', 'Artificial Intelligence', 'Natural Language Processing', 'Statistical Modeling', 'Data Analytics', 'Machine Learning']",Ahmedabad,True,2025-06-05
68,Data Scientist,Cloudxtreme,4.2,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,7-12 Yrs,Not Disclosed,False,"Data Science, Pyspark, Machine Learning, Data, Science, Machine",Role & responsibilities Machine Learning Engineer Intelligent Payroll (TPY)Team: HC Fo...,1 week ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-cloudxtreme-hyderabad-chennai-bengaluru-7-to-12-years-030626009418,naukri.com,2025-06-10,,,,"['Data Science', 'Pyspark', 'Machine Learning', 'Data', 'Science', 'Machine']",Hyderabad,True,2025-06-03
69,Data Scientist,Aqilea,4.6,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,Not Disclosed,False,"GCP, spark, Consulting, Machine learning, Information retrieval, model development, data enrichment, Monitoring",Hands-on experience deploying and maintaining ML solutions on Azure or GCPRequired Skil...,6 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-aqilea-formerly-soltia-bengaluru-8-to-13-years-030626504098,naukri.com,2025-06-10,,,,"['GCP', 'Spark', 'Consulting', 'Machine Learning', 'Information Retrieval', 'Model Development', 'Data Enrichment', 'Monitoring']",Bengaluru,False,2025-06-04
70,Data Scientist,Capgemini,3.6,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,6-9 Yrs,5.5-14 Lacs PA,True,"Python, Etl Pipelines, Matplotlib, Prompt Engineering, Pandas, data scientist, Retrieval Augmented Generation, Machine Learning","Analyze large, complex datasets to extract actionable insightsBuild, evaluate, and opti...",2 weeks ago,Hybrid,Large (1000+),https://www.naukri.com/job-listings-data-scientist-capgemini-hyderabad-chennai-bengaluru-6-to-9-years-260526014011,naukri.com,2025-06-10,5.5,14.0,9.75,"['Python', 'Etl Pipelines', 'Matplotlib', 'Prompt Engineering', 'Pandas', 'Data Scientist', 'Retrieval Augmented Generation', 'Machine Learning']",Hyderabad,True,2025-05-27
71,Data Scientist,Capgemini,3.6,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Bangalore,Data Scientist,6-8 Yrs,Not Disclosed,False,"Generative Ai, GCP, Bigquery, Python, Machine Learning, Data, Artificial Intelligence, Machine",". 6+ years of hands-on experience in Python programming, with strong proficiency in wri...",2 weeks ago,Hybrid,Large (1000+),https://www.naukri.com/job-listings-data-scientist-capgemini-pune-bengaluru-mumbai-all-areas-6-to-8-years-260526013604,naukri.com,2025-06-10,,,,"['Generative Ai', 'GCP', 'Bigquery', 'Python', 'Machine Learning', 'Data', 'Artificial Intelligence', 'Machine']",Pune,True,2025-05-27
